File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MYD11A2_006_LST_Night_1km_doy2011137_aid0001,LST_Night_1km,aid0001,2011-05-17,9136243.0,258.4,310.44,"(258.4,310.44)",284.0072,4.1563,17.2746,286.68,294.86,283.42,273.04,281.22
MYD11A2_006_LST_Night_1km_doy2011145_aid0001,LST_Night_1km,aid0001,2011-05-25,9197092.0,252.28,302.54,"(252.28,302.54)",280.7742,3.7484,14.0505,283.0,290.38,280.26,270.7,278.08
MYD11A2_006_LST_Night_1km_doy2011153_aid0001,LST_Night_1km,aid0001,2011-06-02,9187536.0,257.54,300.2,"(257.54,300.2)",281.3059,3.824,14.6233,283.68,291.24,280.84,271.08,278.64
MYD11A2_006_LST_Night_1km_doy2011161_aid0001,LST_Night_1km,aid0001,2011-06-10,9198997.0,254.48,309.46,"(254.48,309.46)",279.1601,3.343,11.1759,280.86,286.74,278.64,271.06,276.94
MYD11A2_006_LST_Night_1km_doy2011169_aid0001,LST_Night_1km,aid0001,2011-06-18,9189885.0,253.12,299.22,"(253.12,299.22)",280.1165,3.4521,11.917,281.88,288.0,279.62,271.68,277.8
MYD11A2_006_LST_Night_1km_doy2011177_aid0001,LST_Night_1km,aid0001,2011-06-26,9186361.0,255.1,299.46,"(255.1,299.46)",282.1264,4.1074,16.8707,284.84,293.06,281.52,271.14,279.36
MYD11A2_006_LST_Night_1km_doy2011185_aid0001,LST_Night_1km,aid0001,2011-07-04,8975693.0,237.0,299.58,"(237.0,299.58)",279.7068,4.872,23.736,283.3,294.06,278.2,265.36,276.12
MYD11A2_006_LST_Night_1km_doy2011193_aid0001,LST_Night_1km,aid0001,2011-07-12,9156250.0,248.32,304.68,"(248.32,304.68)",282.0362,4.938,24.3834,285.26,295.46,281.86,268.26,278.46
MYD11A2_006_LST_Night_1km_doy2011201_aid0001,LST_Night_1km,aid0001,2011-07-20,9194815.0,250.5,298.2,"(250.5,298.2)",280.5618,4.1495,17.2186,283.08,291.18,280.52,269.58,277.68
MYD11A2_006_LST_Night_1km_doy2011209_aid0001,LST_Night_1km,aid0001,2011-07-28,9221302.0,252.18,300.54,"(252.18,300.54)",282.5919,3.6151,13.0692,284.5,290.26,282.28,274.9,280.66
MYD11A2_006_LST_Night_1km_doy2011217_aid0001,LST_Night_1km,aid0001,2011-08-05,9199323.0,252.78,332.3,"(252.78,332.3)",281.6249,4.4739,20.0159,284.78,294.22,280.56,269.04,278.48
MYD11A2_006_LST_Night_1km_doy2011225_aid0001,LST_Night_1km,aid0001,2011-08-13,9200464.0,232.54,302.72,"(232.54,302.72)",282.0743,3.9277,15.4267,284.26,291.04,281.38,272.96,279.74
MYD11A2_006_LST_Night_1km_doy2011233_aid0001,LST_Night_1km,aid0001,2011-08-21,9214047.0,253.34,301.72,"(253.34,301.72)",283.129,3.7627,14.1578,285.62,293.08,282.94,273.18,280.64
MYD11A2_006_LST_Night_1km_doy2011241_aid0001,LST_Night_1km,aid0001,2011-08-29,9165699.0,252.84,301.3,"(252.84,301.3)",284.3429,4.3593,19.0033,287.04,295.02,284.32,273.74,281.72
MYD11A2_006_LST_Night_1km_doy2011249_aid0001,LST_Night_1km,aid0001,2011-09-06,9194327.0,241.14,318.16,"(241.14,318.16)",282.0999,4.386,19.2368,284.78,293.02,281.42,271.04,279.28
MYD11A2_006_LST_Night_1km_doy2011257_aid0001,LST_Night_1km,aid0001,2011-09-14,9209840.0,245.76,302.38,"(245.76,302.38)",284.707,4.0013,16.0107,286.82,293.24,284.32,276.12,282.54
MYD11A2_006_LST_Night_1km_doy2011265_aid0001,LST_Night_1km,aid0001,2011-09-22,9193358.0,249.92,339.5,"(249.92,339.5)",286.1258,4.9996,24.9963,289.82,300.24,285.86,272.42,282.86
MYD11A2_006_LST_Night_1km_doy2011273_aid0001,LST_Night_1km,aid0001,2011-09-30,9190357.0,248.56,321.74,"(248.56,321.74)",286.371,5.3138,28.2368,290.24,301.58,286.24,271.04,282.56
MYD11A2_006_LST_Night_1km_doy2011281_aid0001,LST_Night_1km,aid0001,2011-10-08,9207661.0,248.26,330.9,"(248.26,330.9)",288.8268,5.6981,32.4682,293.18,304.3,288.88,272.98,285.1
MYD11A2_006_LST_Night_1km_doy2011289_aid0001,LST_Night_1km,aid0001,2011-10-16,8981909.0,257.1,325.0,"(257.1,325.0)",288.8039,5.0371,25.3719,292.84,304.18,288.88,273.94,285.28
MYD11A2_006_LST_Night_1km_doy2011297_aid0001,LST_Night_1km,aid0001,2011-10-24,8705264.0,261.88,309.24,"(261.88,309.24)",290.3853,5.9594,35.5143,295.56,309.24,291.52,271.26,285.84
MYD11A2_006_LST_Night_1km_doy2011305_aid0001,LST_Night_1km,aid0001,2011-11-01,9117175.0,238.08,323.9,"(238.08,323.9)",290.9717,5.1979,27.0186,295.36,306.24,291.44,275.62,287.46
MYD11A2_006_LST_Night_1km_doy2011313_aid0001,LST_Night_1km,aid0001,2011-11-09,8468618.0,262.92,310.62,"(262.92,310.62)",291.8638,5.0705,25.7104,295.84,305.74,292.94,278.6,288.94
MYD11A2_006_LST_Night_1km_doy2011321_aid0001,LST_Night_1km,aid0001,2011-11-17,8317358.0,258.72,304.88,"(258.72,304.88)",291.1419,5.0819,25.8253,295.12,304.88,291.64,278.32,288.4
MYD11A2_006_LST_Night_1km_doy2011329_aid0001,LST_Night_1km,aid0001,2011-11-25,9163805.0,264.12,303.4,"(264.12,303.4)",290.8448,5.0266,25.2662,294.6,303.4,291.32,276.8,287.48
MYD11A2_006_LST_Night_1km_doy2011337_aid0001,LST_Night_1km,aid0001,2011-12-03,8457696.0,262.66,305.1,"(262.66,305.1)",291.3344,5.2161,27.2076,295.94,305.1,291.72,275.64,287.82
MYD11A2_006_LST_Night_1km_doy2011345_aid0001,LST_Night_1km,aid0001,2011-12-11,8122741.0,261.06,308.9,"(261.06,308.9)",292.051,5.4026,29.188,296.4,308.1,292.5,276.6,288.48
MYD11A2_006_LST_Night_1km_doy2011353_aid0001,LST_Night_1km,aid0001,2011-12-19,8483573.0,265.1,308.52,"(265.1,308.52)",294.3455,5.0261,25.2613,297.78,306.76,295.56,281.84,291.4
MYD11A2_006_LST_Night_1km_doy2011361_aid0001,LST_Night_1km,aid0001,2011-12-27,8646416.0,269.74,308.82,"(269.74,308.82)",293.9692,4.4195,19.5317,297.1,305.16,294.72,283.66,291.72
MYD11A2_006_LST_Night_1km_doy2012001_aid0001,LST_Night_1km,aid0001,2012-01-01,8602787.0,266.16,312.02,"(266.16,312.02)",294.7418,5.1187,26.2015,298.54,308.42,296.12,282.04,291.94
MYD11A2_006_LST_Night_1km_doy2012009_aid0001,LST_Night_1km,aid0001,2012-01-09,7579338.0,261.22,307.5,"(261.22,307.5)",292.8907,5.2907,27.9914,296.96,307.5,294.34,277.96,289.36
MYD11A2_006_LST_Night_1km_doy2012017_aid0001,LST_Night_1km,aid0001,2012-01-17,7671491.0,262.42,312.48,"(262.42,312.48)",295.2012,4.6784,21.8878,298.48,306.52,296.54,285.08,293.12
MYD11A2_006_LST_Night_1km_doy2012025_aid0001,LST_Night_1km,aid0001,2012-01-25,6685970.0,267.08,307.96,"(267.08,307.96)",293.504,4.7319,22.3912,296.82,305.26,294.82,282.72,291.18
MYD11A2_006_LST_Night_1km_doy2012033_aid0001,LST_Night_1km,aid0001,2012-02-02,8943590.0,261.42,308.9,"(261.42,308.9)",291.8921,4.59,21.0677,295.28,304.76,292.64,279.48,288.96
MYD11A2_006_LST_Night_1km_doy2012041_aid0001,LST_Night_1km,aid0001,2012-02-10,9070123.0,262.34,309.08,"(262.34,309.08)",293.6973,4.4381,19.6971,296.86,304.84,294.78,283.46,291.5
MYD11A2_006_LST_Night_1km_doy2012049_aid0001,LST_Night_1km,aid0001,2012-02-18,8004765.0,264.4,316.6,"(264.4,316.6)",294.8224,4.501,20.259,297.88,306.24,295.9,283.94,292.3
MYD11A2_006_LST_Night_1km_doy2012057_aid0001,LST_Night_1km,aid0001,2012-02-26,6744812.0,261.94,309.6,"(261.94,309.6)",290.7972,4.6481,21.6053,293.94,302.9,290.6,279.0,287.96
MYD11A2_006_LST_Night_1km_doy2012065_aid0001,LST_Night_1km,aid0001,2012-03-05,8063622.0,266.98,303.3,"(266.98,303.3)",290.9628,4.4193,19.5303,294.1,302.5,291.0,280.1,288.5
MYD11A2_006_LST_Night_1km_doy2012073_aid0001,LST_Night_1km,aid0001,2012-03-13,6492653.0,262.76,304.82,"(262.76,304.82)",290.5587,4.7441,22.5063,294.46,304.82,291.02,276.16,287.14
MYD11A2_006_LST_Night_1km_doy2012081_aid0001,LST_Night_1km,aid0001,2012-03-21,8900860.0,262.28,303.7,"(262.28,303.7)",289.4849,4.8337,23.3646,293.46,303.7,289.34,275.46,286.26
MYD11A2_006_LST_Night_1km_doy2012089_aid0001,LST_Night_1km,aid0001,2012-03-29,9155265.0,263.86,304.18,"(263.86,304.18)",291.7018,4.5989,21.1495,295.18,304.18,292.68,278.68,288.58
MYD11A2_006_LST_Night_1km_doy2012097_aid0001,LST_Night_1km,aid0001,2012-04-06,9101840.0,265.92,306.8,"(265.92,306.8)",288.2596,5.5276,30.5543,293.24,306.8,288.0,270.06,283.96
MYD11A2_006_LST_Night_1km_doy2012105_aid0001,LST_Night_1km,aid0001,2012-04-14,8914746.0,263.02,303.04,"(263.02,303.04)",288.6556,4.6239,21.3807,292.6,303.04,288.14,274.6,285.4
MYD11A2_006_LST_Night_1km_doy2012113_aid0001,LST_Night_1km,aid0001,2012-04-22,9153692.0,258.16,317.5,"(258.16,317.5)",285.0336,4.1979,17.622,287.86,296.56,284.56,273.36,282.06
MYD11A2_006_LST_Night_1km_doy2012121_aid0001,LST_Night_1km,aid0001,2012-04-30,9113879.0,263.34,301.24,"(263.34,301.24)",284.7454,4.7395,22.4633,288.16,298.32,284.42,271.22,281.38
MYD11A2_006_LST_Night_1km_doy2012129_aid0001,LST_Night_1km,aid0001,2012-05-08,9012698.0,256.12,301.08,"(256.12,301.08)",284.4356,4.7119,22.2022,287.68,297.54,284.2,271.24,281.1
MYD11A2_006_LST_Night_1km_doy2012137_aid0001,LST_Night_1km,aid0001,2012-05-16,9196238.0,259.14,300.88,"(259.14,300.88)",282.5494,4.6986,22.0765,285.86,295.96,282.0,269.02,279.12
MYD11A2_006_LST_Night_1km_doy2012145_aid0001,LST_Night_1km,aid0001,2012-05-24,8956378.0,258.08,300.12,"(258.08,300.12)",280.7263,3.6182,13.0916,282.58,289.08,280.2,271.74,278.24
MYD11A2_006_LST_Night_1km_doy2012153_aid0001,LST_Night_1km,aid0001,2012-06-01,9200930.0,253.98,305.8,"(253.98,305.8)",281.0397,4.0995,16.8062,283.48,291.3,280.76,270.44,278.26
MYD11A2_006_LST_Night_1km_doy2012161_aid0001,LST_Night_1km,aid0001,2012-06-09,9217731.0,249.44,299.86,"(249.44,299.86)",281.4705,4.1208,16.9806,283.96,291.64,281.04,271.16,278.84
MYD11A2_006_LST_Night_1km_doy2012169_aid0001,LST_Night_1km,aid0001,2012-06-17,9210351.0,233.28,299.0,"(233.28,299.0)",279.6711,4.1709,17.3964,281.64,288.8,278.48,269.7,276.86
MYD11A2_006_LST_Night_1km_doy2012177_aid0001,LST_Night_1km,aid0001,2012-06-25,9196178.0,254.08,299.02,"(254.08,299.02)",279.7338,4.5994,21.1544,282.26,290.84,278.68,267.96,276.54
MYD11A2_006_LST_Night_1km_doy2012185_aid0001,LST_Night_1km,aid0001,2012-07-03,9178167.0,251.42,300.74,"(251.42,300.74)",278.5145,4.686,21.9583,280.7,288.82,277.44,267.16,275.28
MYD11A2_006_LST_Night_1km_doy2012193_aid0001,LST_Night_1km,aid0001,2012-07-11,9175674.0,253.8,299.18,"(253.8,299.18)",280.8057,5.3618,28.7492,284.16,295.38,279.26,265.46,276.68
MYD11A2_006_LST_Night_1km_doy2012201_aid0001,LST_Night_1km,aid0001,2012-07-19,9217353.0,256.3,299.18,"(256.3,299.18)",280.054,4.4104,19.4513,282.94,292.24,279.14,267.44,276.74
MYD11A2_006_LST_Night_1km_doy2012209_aid0001,LST_Night_1km,aid0001,2012-07-27,9181847.0,256.96,300.58,"(256.96,300.58)",278.9505,4.0756,16.6102,280.98,288.24,277.98,268.88,276.14
MYD11A2_006_LST_Night_1km_doy2012217_aid0001,LST_Night_1km,aid0001,2012-08-04,9198438.0,257.32,319.42,"(257.32,319.42)",280.7387,4.0453,16.3644,283.12,291.0,280.16,269.98,277.86
MYD11A2_006_LST_Night_1km_doy2012225_aid0001,LST_Night_1km,aid0001,2012-08-12,9200202.0,230.72,300.46,"(230.72,300.46)",280.3934,4.2212,17.8187,283.14,292.1,279.68,268.2,277.16
MYD11A2_006_LST_Night_1km_doy2012233_aid0001,LST_Night_1km,aid0001,2012-08-20,9200500.0,252.98,302.62,"(252.98,302.62)",283.1463,4.7992,23.0327,286.54,296.7,282.6,269.6,279.76
MYD11A2_006_LST_Night_1km_doy2012241_aid0001,LST_Night_1km,aid0001,2012-08-28,9173021.0,258.36,307.32,"(258.36,307.32)",283.751,4.8041,23.0792,287.34,297.92,283.58,269.7,280.28
MYD11A2_006_LST_Night_1km_doy2012249_aid0001,LST_Night_1km,aid0001,2012-09-05,9156854.0,235.44,299.06,"(235.44,299.06)",284.0394,4.6093,21.2457,287.24,297.08,283.7,270.84,280.68
MYD11A2_006_LST_Night_1km_doy2012257_aid0001,LST_Night_1km,aid0001,2012-09-13,9202281.0,257.48,306.02,"(257.48,306.02)",285.2508,4.6825,21.9259,288.62,298.3,285.48,272.48,282.16
MYD11A2_006_LST_Night_1km_doy2012265_aid0001,LST_Night_1km,aid0001,2012-09-21,9195053.0,260.66,336.96,"(260.66,336.96)",286.8584,5.7271,32.7995,291.64,304.78,286.7,269.74,282.88
MYD11A2_006_LST_Night_1km_doy2012273_aid0001,LST_Night_1km,aid0001,2012-09-29,9166100.0,253.56,301.82,"(253.56,301.82)",286.7392,4.7392,22.4598,290.06,299.48,286.76,274.36,283.78
MYD11A2_006_LST_Night_1km_doy2012281_aid0001,LST_Night_1km,aid0001,2012-10-07,9148573.0,245.38,315.12,"(245.38,315.12)",286.7682,5.5674,30.9956,290.86,302.96,286.7,270.46,282.7
MYD11A2_006_LST_Night_1km_doy2012289_aid0001,LST_Night_1km,aid0001,2012-10-15,9182320.0,245.72,315.14,"(245.72,315.14)",289.7451,5.3451,28.5703,293.64,303.66,290.56,276.94,286.96
MYD11A2_006_LST_Night_1km_doy2012297_aid0001,LST_Night_1km,aid0001,2012-10-23,9181834.0,248.16,337.84,"(248.16,337.84)",289.0586,5.5438,30.7333,293.6,306.04,288.94,272.7,285.24
MYD11A2_006_LST_Night_1km_doy2012305_aid0001,LST_Night_1km,aid0001,2012-10-31,9176220.0,255.1,332.54,"(255.1,332.54)",290.9183,5.806,33.7092,295.72,308.24,291.52,274.02,287.04
MYD11A2_006_LST_Night_1km_doy2012313_aid0001,LST_Night_1km,aid0001,2012-11-08,9178665.0,257.8,325.46,"(257.8,325.46)",290.6053,5.4963,30.2088,295.04,306.7,291.32,275.24,287.12
MYD11A2_006_LST_Night_1km_doy2012321_aid0001,LST_Night_1km,aid0001,2012-11-16,8953356.0,258.82,323.84,"(258.82,323.84)",291.8951,5.6678,32.1241,296.28,308.12,293.0,276.54,288.38
MYD11A2_006_LST_Night_1km_doy2012329_aid0001,LST_Night_1km,aid0001,2012-11-24,8877043.0,257.12,319.34,"(257.12,319.34)",294.128,5.4862,30.0987,298.46,310.24,295.68,278.82,290.6
MYD11A2_006_LST_Night_1km_doy2012337_aid0001,LST_Night_1km,aid0001,2012-12-02,8862842.0,260.08,324.5,"(260.08,324.5)",292.528,5.8276,33.9609,297.26,310.34,293.98,274.66,288.22
MYD11A2_006_LST_Night_1km_doy2012345_aid0001,LST_Night_1km,aid0001,2012-12-10,7800129.0,262.16,315.94,"(262.16,315.94)",293.2617,5.2088,27.1312,297.24,308.16,294.38,278.94,289.92
MYD11A2_006_LST_Night_1km_doy2012353_aid0001,LST_Night_1km,aid0001,2012-12-18,8412843.0,267.32,307.96,"(267.32,307.96)",294.7147,5.0785,25.7912,298.48,307.96,296.26,282.34,292.02
MYD11A2_006_LST_Night_1km_doy2012361_aid0001,LST_Night_1km,aid0001,2012-12-26,7944903.0,261.26,312.26,"(261.26,312.26)",293.5729,4.7762,22.8121,296.98,305.32,294.6,283.08,291.42
MYD11A2_006_LST_Night_1km_doy2013001_aid0001,LST_Night_1km,aid0001,2013-01-01,8763234.0,260.86,314.12,"(260.86,314.12)",296.5918,4.4951,20.2061,299.68,307.26,297.9,287.04,294.62
MYD11A2_006_LST_Night_1km_doy2013009_aid0001,LST_Night_1km,aid0001,2013-01-09,8766077.0,262.04,321.72,"(262.04,321.72)",296.4705,5.7137,32.6461,300.4,309.34,298.26,285.5,294.44
MYD11A2_006_LST_Night_1km_doy2013017_aid0001,LST_Night_1km,aid0001,2013-01-17,7784738.0,265.7,334.78,"(265.7,334.78)",295.3191,5.2457,27.5175,299.1,308.96,296.74,282.66,292.52
MYD11A2_006_LST_Night_1km_doy2013025_aid0001,LST_Night_1km,aid0001,2013-01-25,8823961.0,266.1,308.56,"(266.1,308.56)",293.25,4.7951,22.9933,296.9,306.6,294.36,280.66,290.4
MYD11A2_006_LST_Night_1km_doy2013033_aid0001,LST_Night_1km,aid0001,2013-02-02,9218811.0,262.8,309.54,"(262.8,309.54)",293.8449,4.3115,18.5887,296.68,303.88,294.68,284.68,291.88
MYD11A2_006_LST_Night_1km_doy2013041_aid0001,LST_Night_1km,aid0001,2013-02-10,8104123.0,264.78,311.2,"(264.78,311.2)",294.9038,4.4407,19.7194,297.88,305.22,296.32,285.64,292.98
MYD11A2_006_LST_Night_1km_doy2013049_aid0001,LST_Night_1km,aid0001,2013-02-18,8327742.0,264.68,326.78,"(264.68,326.78)",295.0761,4.6853,21.9522,298.38,306.98,296.56,284.04,292.64
MYD11A2_006_LST_Night_1km_doy2013057_aid0001,LST_Night_1km,aid0001,2013-02-26,8060427.0,263.92,308.68,"(263.92,308.68)",293.4889,4.9815,24.8152,297.38,308.18,295.02,278.68,289.9
MYD11A2_006_LST_Night_1km_doy2013065_aid0001,LST_Night_1km,aid0001,2013-03-06,8824834.0,267.46,306.22,"(267.46,306.22)",294.4023,4.6779,21.8827,297.98,306.22,295.92,280.98,291.18
MYD11A2_006_LST_Night_1km_doy2013073_aid0001,LST_Night_1km,aid0001,2013-03-14,9098268.0,266.62,305.88,"(266.62,305.88)",292.5274,5.3525,28.6496,296.66,305.88,293.86,277.46,288.98
MYD11A2_006_LST_Night_1km_doy2013081_aid0001,LST_Night_1km,aid0001,2013-03-22,8280794.0,261.52,310.96,"(261.52,310.96)",292.0064,5.6403,31.8134,296.88,310.96,292.86,273.28,287.44
MYD11A2_006_LST_Night_1km_doy2013089_aid0001,LST_Night_1km,aid0001,2013-03-30,8390222.0,259.28,314.12,"(259.28,314.12)",289.3207,4.9988,24.9882,293.5,304.26,288.82,275.26,286.2
MYD11A2_006_LST_Night_1km_doy2013097_aid0001,LST_Night_1km,aid0001,2013-04-07,8619357.0,257.26,302.88,"(257.26,302.88)",289.5165,4.2011,17.6497,292.52,300.44,289.48,279.32,287.24
MYD11A2_006_LST_Night_1km_doy2013105_aid0001,LST_Night_1km,aid0001,2013-04-15,9063787.0,262.96,302.96,"(262.96,302.96)",288.2925,5.8096,33.751,293.32,302.96,288.56,269.22,283.68
MYD11A2_006_LST_Night_1km_doy2013113_aid0001,LST_Night_1km,aid0001,2013-04-23,9130033.0,259.28,313.52,"(259.28,313.52)",287.0869,4.7943,22.9853,290.56,300.72,286.86,273.62,283.78
MYD11A2_006_LST_Night_1km_doy2013121_aid0001,LST_Night_1km,aid0001,2013-05-01,8987441.0,260.2,301.88,"(260.2,301.88)",287.262,5.3788,28.9319,290.96,300.92,287.46,274.36,284.32
MYD11A2_006_LST_Night_1km_doy2013129_aid0001,LST_Night_1km,aid0001,2013-05-09,8730987.0,260.28,304.08,"(260.28,304.08)",285.0439,5.2687,27.7596,287.92,297.78,283.38,271.48,281.34
MYD11A2_006_LST_Night_1km_doy2013137_aid0001,LST_Night_1km,aid0001,2013-05-17,9039343.0,257.04,301.16,"(257.04,301.16)",283.2211,4.672,21.8272,285.6,293.6,282.38,272.26,280.26
MYD11A2_006_LST_Night_1km_doy2013145_aid0001,LST_Night_1km,aid0001,2013-05-25,9019032.0,255.44,301.34,"(255.44,301.34)",283.1824,4.5135,20.3714,285.78,294.12,282.42,271.88,280.22
MYD11A2_006_LST_Night_1km_doy2013153_aid0001,LST_Night_1km,aid0001,2013-06-02,8684099.0,256.98,300.56,"(256.98,300.56)",283.7567,4.8056,23.0936,287.3,297.8,283.14,269.8,280.3
MYD11A2_006_LST_Night_1km_doy2013161_aid0001,LST_Night_1km,aid0001,2013-06-10,9102446.0,255.2,300.84,"(255.2,300.84)",282.5226,4.9248,24.2539,286.0,296.76,281.62,268.06,278.82
MYD11A2_006_LST_Night_1km_doy2013169_aid0001,LST_Night_1km,aid0001,2013-06-18,9129972.0,247.46,299.22,"(247.46,299.22)",279.8616,4.8099,23.1353,282.18,290.4,278.5,268.48,276.7
MYD11A2_006_LST_Night_1km_doy2013177_aid0001,LST_Night_1km,aid0001,2013-06-26,9208181.0,255.36,299.68,"(255.36,299.68)",281.0226,4.0157,16.1259,283.28,290.72,280.14,270.88,278.32
MYD11A2_006_LST_Night_1km_doy2013185_aid0001,LST_Night_1km,aid0001,2013-07-04,9140138.0,249.9,301.66,"(249.9,301.66)",281.3888,5.5106,30.3664,285.34,298.08,280.64,264.1,276.84
MYD11A2_006_LST_Night_1km_doy2013193_aid0001,LST_Night_1km,aid0001,2013-07-12,9110053.0,254.26,299.16,"(254.26,299.16)",283.6941,4.5539,20.7379,286.84,296.46,282.92,270.8,280.42
MYD11A2_006_LST_Night_1km_doy2013201_aid0001,LST_Night_1km,aid0001,2013-07-20,9197924.0,249.18,298.76,"(249.18,298.76)",280.4757,4.29,18.4044,282.74,290.66,279.58,269.54,277.46
MYD11A2_006_LST_Night_1km_doy2013209_aid0001,LST_Night_1km,aid0001,2013-07-28,9187228.0,256.48,299.62,"(256.48,299.62)",281.8405,3.9124,15.3065,284.28,292.1,281.08,271.24,279.06
MYD11A2_006_LST_Night_1km_doy2013217_aid0001,LST_Night_1km,aid0001,2013-08-05,9215795.0,247.7,300.02,"(247.7,300.02)",282.2648,3.5109,12.3263,284.04,289.76,282.04,274.5,280.22
MYD11A2_006_LST_Night_1km_doy2013225_aid0001,LST_Night_1km,aid0001,2013-08-13,9196198.0,252.88,300.16,"(252.88,300.16)",282.9328,5.4783,30.0121,287.3,300.16,281.36,265.36,278.52
MYD11A2_006_LST_Night_1km_doy2013233_aid0001,LST_Night_1km,aid0001,2013-08-21,9206462.0,232.14,299.66,"(232.14,299.66)",282.8849,4.3253,18.7081,285.3,293.0,281.88,272.46,280.16
MYD11A2_006_LST_Night_1km_doy2013241_aid0001,LST_Night_1km,aid0001,2013-08-29,9208495.0,255.5,299.94,"(255.5,299.94)",286.6705,4.4694,19.9752,289.78,298.96,286.5,274.48,283.66
MYD11A2_006_LST_Night_1km_doy2013249_aid0001,LST_Night_1km,aid0001,2013-09-06,9199444.0,236.22,304.62,"(236.22,304.62)",286.1838,4.8741,23.7564,289.36,298.62,286.14,273.92,283.18
MYD11A2_006_LST_Night_1km_doy2013257_aid0001,LST_Night_1km,aid0001,2013-09-14,9221293.0,256.72,305.6,"(256.72,305.6)",285.6629,5.2211,27.2602,288.78,298.58,284.52,272.44,282.24
MYD11A2_006_LST_Night_1km_doy2013265_aid0001,LST_Night_1km,aid0001,2013-09-22,9210054.0,256.46,302.62,"(256.46,302.62)",287.8088,5.0396,25.3974,291.4,301.84,288.0,274.0,284.44
MYD11A2_006_LST_Night_1km_doy2013273_aid0001,LST_Night_1km,aid0001,2013-09-30,9168015.0,261.54,308.66,"(261.54,308.66)",287.6372,5.3089,28.1847,291.52,302.52,287.58,272.82,284.04
MYD11A2_006_LST_Night_1km_doy2013281_aid0001,LST_Night_1km,aid0001,2013-10-08,9132818.0,234.42,321.02,"(234.42,321.02)",288.4474,5.9625,35.5519,293.32,306.82,288.26,270.82,284.32
MYD11A2_006_LST_Night_1km_doy2013289_aid0001,LST_Night_1km,aid0001,2013-10-16,9184365.0,234.62,309.76,"(234.62,309.76)",289.7777,5.9347,35.2206,294.76,308.22,290.12,272.12,285.7
MYD11A2_006_LST_Night_1km_doy2013297_aid0001,LST_Night_1km,aid0001,2013-10-24,9153822.0,250.48,308.78,"(250.48,308.78)",289.5111,5.9329,35.1989,294.24,306.82,289.94,272.7,285.62
MYD11A2_006_LST_Night_1km_doy2013305_aid0001,LST_Night_1km,aid0001,2013-11-01,9208373.0,258.84,314.84,"(258.84,314.84)",291.0904,5.4529,29.7337,295.44,307.08,292.1,275.5,287.46
MYD11A2_006_LST_Night_1km_doy2013313_aid0001,LST_Night_1km,aid0001,2013-11-09,8987080.0,262.26,317.58,"(262.26,317.58)",290.1447,5.6514,31.9388,294.82,307.82,290.02,273.12,286.14
MYD11A2_006_LST_Night_1km_doy2013321_aid0001,LST_Night_1km,aid0001,2013-11-17,7726160.0,265.96,305.36,"(265.96,305.36)",290.7211,5.3515,28.6389,295.28,305.36,291.42,273.78,286.68
MYD11A2_006_LST_Night_1km_doy2013329_aid0001,LST_Night_1km,aid0001,2013-11-25,8386119.0,266.86,307.06,"(266.86,307.06)",292.8796,5.6132,31.5084,297.3,307.06,294.6,276.66,289.04
MYD11A2_006_LST_Night_1km_doy2013337_aid0001,LST_Night_1km,aid0001,2013-12-03,8985036.0,265.76,316.8,"(265.76,316.8)",291.3643,6.0156,36.187,296.74,311.76,292.3,271.3,286.56
MYD11A2_006_LST_Night_1km_doy2013345_aid0001,LST_Night_1km,aid0001,2013-12-11,9061962.0,261.28,310.72,"(261.28,310.72)",293.4287,4.6557,21.6756,296.84,305.48,294.28,282.44,291.08
MYD11A2_006_LST_Night_1km_doy2013353_aid0001,LST_Night_1km,aid0001,2013-12-19,8633014.0,262.6,317.46,"(262.6,317.46)",294.1698,5.317,28.2701,298.16,307.68,295.64,281.82,291.62
MYD11A2_006_LST_Night_1km_doy2013361_aid0001,LST_Night_1km,aid0001,2013-12-27,8424457.0,264.14,310.84,"(264.14,310.84)",294.8788,5.5002,30.2517,298.78,308.94,296.68,281.84,292.0
MYD11A2_006_LST_Night_1km_doy2014001_aid0001,LST_Night_1km,aid0001,2014-01-01,9167625.0,261.04,313.34,"(261.04,313.34)",293.9768,5.22,27.2486,297.8,307.64,295.44,281.36,291.22
MYD11A2_006_LST_Night_1km_doy2014009_aid0001,LST_Night_1km,aid0001,2014-01-09,8060441.0,261.08,307.66,"(261.08,307.66)",295.7343,4.5024,20.2719,298.72,305.94,296.92,286.68,293.9
MYD11A2_006_LST_Night_1km_doy2014017_aid0001,LST_Night_1km,aid0001,2014-01-17,7581167.0,265.72,328.88,"(265.72,328.88)",295.6274,5.303,28.1216,299.1,307.92,297.18,284.4,293.22
MYD11A2_006_LST_Night_1km_doy2014025_aid0001,LST_Night_1km,aid0001,2014-01-25,8109280.0,266.54,307.78,"(266.54,307.78)",295.362,4.4121,19.467,298.28,305.0,296.78,287.08,293.8
MYD11A2_006_LST_Night_1km_doy2014033_aid0001,LST_Night_1km,aid0001,2014-02-02,7399017.0,266.08,311.68,"(266.08,311.68)",295.362,4.662,21.7342,298.54,306.76,296.98,284.84,293.06
