File,aid,Date,2,3,17,33,49,65,81,97,113,129,145,161,177
QC_Night_2019209_aid0001,aid0001,2019-07-28,59133,19387834,5106988,77.0,,910884,530577,800.0,,385,758,,
QC_Night_2019217_aid0001,aid0001,2019-08-05,75229,19387834,5078400,219.0,,953996,560015,791.0,,7608,1166,,
QC_Night_2019225_aid0001,aid0001,2019-08-13,22106,19387834,5360898,127.0,,652064,276968,442.0,,1238,388,,
QC_Night_2019233_aid0001,aid0001,2019-08-21,42174,19387834,5304741,71.0,,537021,328334,512.0,,382,338,,
QC_Night_2019241_aid0001,aid0001,2019-08-29,14510,19387834,5281151,30.0,,398412,351423,160.0,,408,840,,
QC_Night_2019249_aid0001,aid0001,2019-09-06,39091,19387834,5292190,37.0,,430318,341979,112.0,,603,171,,
QC_Night_2019257_aid0001,aid0001,2019-09-14,36201,19387834,5197180,18.0,,704160,439574,42.0,,2043,646,,
QC_Night_2019265_aid0001,aid0001,2019-09-22,110186,19387834,4061509,25.0,,1087555,1538222,337.0,,1272,3857,,
QC_Night_2019273_aid0001,aid0001,2019-09-30,85560,19387834,4651329,33.0,,701449,976287,256.0,,853,1705,,
QC_Night_2019281_aid0001,aid0001,2019-10-08,24924,19387834,4487379,129.0,,729291,1142101,574.0,,313,766,,
QC_Night_2019289_aid0001,aid0001,2019-10-16,35570,19387834,4160930,28.0,,749107,1464707,247.0,,297,3699,,
QC_Night_2019297_aid0001,aid0001,2019-10-24,118107,19387834,4201078,28.0,,1242384,1407075,237.0,,798,4244,,
QC_Night_2019305_aid0001,aid0001,2019-11-01,112396,19387834,5093850,7.0,,759202,550530,45.0,,2802,726,,
QC_Night_2019313_aid0001,aid0001,2019-11-09,82162,19387834,5031939,23.0,,818808,599625,201.0,,770,788,,
QC_Night_2019321_aid0001,aid0001,2019-11-17,44633,19387834,4545693,9.0,,783145,1096695,82.0,,419,824,,
QC_Night_2019329_aid0001,aid0001,2019-11-25,140980,19387834,3933304,71.0,,881131,1630817,91.0,,2055,4258,1.0,
QC_Night_2019337_aid0001,aid0001,2019-12-03,44181,19387834,4693285,101.0,,588409,943114,44.0,,1367,1859,,
QC_Night_2019345_aid0001,aid0001,2019-12-11,260090,19387834,4110837,36.0,,918673,1443525,169.0,,8222,15684,,
QC_Night_2019353_aid0001,aid0001,2019-12-19,172808,19387834,4201117,46.0,,636879,1279331,56.0,,1700,18158,,
QC_Night_2019361_aid0001,aid0001,2019-12-27,558170,19387834,4221827,65.0,,671306,1170031,55.0,,19689,64877,3.0,
QC_Night_2020001_aid0001,aid0001,2020-01-01,1401341,19387834,3737261,8.0,,656781,1096287,33.0,,6563,53892,,
QC_Night_2020009_aid0001,aid0001,2020-01-09,654767,19387834,3546689,4.0,,760730,1763545,5.0,,15511,43451,,
QC_Night_2020017_aid0001,aid0001,2020-01-17,341720,19387834,3896658,6.0,,888711,1548832,8.0,,4643,28704,,
QC_Night_2020025_aid0001,aid0001,2020-01-25,1393495,19387834,4441205,32.0,,580384,842960,28.0,,16846,34720,,
QC_Night_2020033_aid0001,aid0001,2020-02-02,1078859,19387834,4034355,14.0,,818366,1387701,25.0,,6252,14555,,
QC_Night_2020041_aid0001,aid0001,2020-02-10,192399,19387834,4722271,35.0,,934503,872006,25.0,,6439,11501,,
QC_Night_2020049_aid0001,aid0001,2020-02-18,1078928,19387834,3718785,19.0,,1006344,1601401,15.0,,7715,41969,,
QC_Night_2020057_aid0001,aid0001,2020-02-26,751384,19387834,4052081,6.0,,955537,1424716,31.0,,11733,7309,,
QC_Night_2020065_aid0001,aid0001,2020-03-05,789496,19387834,3934159,6.0,,887920,1598740,4.0,,3231,4325,,
QC_Night_2020073_aid0001,aid0001,2020-03-13,262666,19387834,3736897,7.0,,704153,1719510,10.0,,678,10842,,
QC_Night_2020081_aid0001,aid0001,2020-03-21,388686,19387834,3893270,,,987610,1637454,22.0,,2456,9304,,
QC_Night_2020089_aid0001,aid0001,2020-03-29,222699,19387834,3772601,7.0,,708272,1764741,7.0,,2106,4746,,
QC_Night_2020097_aid0001,aid0001,2020-04-06,192348,19387834,3183982,8.0,,962758,2365609,6.0,,2017,21547,,
QC_Night_2020105_aid0001,aid0001,2020-04-14,183553,19387834,3298968,76.0,,632200,2194024,246.0,,1141,22534,,
QC_Night_2020113_aid0001,aid0001,2020-04-22,86050,19387834,3413899,33.0,,732853,2172197,173.0,,668,5217,1.0,
QC_Night_2020121_aid0001,aid0001,2020-04-30,80647,19387834,5034771,39.0,,694178,601516,272.0,,1644,1180,,
QC_Night_2020129_aid0001,aid0001,2020-05-08,59455,19387834,4548621,89.0,,915883,1080436,208.0,,4142,1312,,
QC_Night_2020137_aid0001,aid0001,2020-05-16,254973,19387834,4538637,16.0,,903891,1090442,18.0,,3035,1269,,
QC_Night_2020145_aid0001,aid0001,2020-05-24,150298,19387834,4456754,2.0,,762068,1046239,11.0,,1564,21697,,
QC_Night_2020153_aid0001,aid0001,2020-06-01,29079,19387834,5101958,23.0,,586716,539952,124.0,,1083,360,,
QC_Night_2020161_aid0001,aid0001,2020-06-09,27580,19387834,4664636,87.0,,1087452,965727,339.0,,830,955,,
QC_Night_2020169_aid0001,aid0001,2020-06-17,23536,19387834,5213448,36.0,,582786,420758,157.0,,545,324,,
QC_Night_2020177_aid0001,aid0001,2020-06-25,35006,19387834,5155367,107.0,,683815,478661,330.0,,509,508,,
QC_Night_2020185_aid0001,aid0001,2020-07-03,49387,19387834,5152420,151.0,,708379,492945,1154.0,,590,396,,
QC_Night_2020193_aid0001,aid0001,2020-07-11,39107,19387834,5474582,55.0,,448635,162407,318.0,,906,779,,
QC_Night_2020201_aid0001,aid0001,2020-07-19,24355,19387834,5218354,59.0,,650123,425360,357.0,,612,365,,
QC_Night_2020209_aid0001,aid0001,2020-07-27,50987,19387834,5359378,190.0,,449219,275407,743.0,,1890,171,,
QC_Night_2020217_aid0001,aid0001,2020-08-04,34628,19387834,4851225,25.0,,854356,789014,154.0,,4048,437,,
