File,aid,Date,2,3,17,33,65,81,97,113,129,145,161,177
QC_Day_2009361_aid0001,aid0001,2009-12-27,1929764,19387834,321078,2.0,772044,4510869,391,,130977,197606,,
QC_Day_2010001_aid0001,aid0001,2010-01-01,2092980,19387834,330963,11.0,770291,4289292,213,,34966,360080,,
QC_Day_2010009_aid0001,aid0001,2010-01-09,597904,19387834,510241,2.0,1154654,4791019,280,,41424,258306,21.0,
QC_Day_2010017_aid0001,aid0001,2010-01-17,560210,19387834,491843,,697333,5116716,120,,35598,31831,,
QC_Day_2010025_aid0001,aid0001,2010-01-25,1293739,19387834,781164,1.0,823756,4359920,71,,80398,254969,,
QC_Day_2010033_aid0001,aid0001,2010-02-02,342561,19387834,776760,,1622940,4704060,87,,26664,63766,1.0,
QC_Day_2010041_aid0001,aid0001,2010-02-10,651943,19387834,691300,,1613582,4605283,104,,109280,213564,,
QC_Day_2010049_aid0001,aid0001,2010-02-18,898155,19387834,797930,2.0,1256288,4546256,106,,50925,146513,,
QC_Day_2010057_aid0001,aid0001,2010-02-26,851358,19387834,883380,1.0,1261398,4404151,90,,52901,106634,,
QC_Day_2010065_aid0001,aid0001,2010-03-06,95336,19387834,1709635,2.0,1422268,3914575,65,,11498,12857,,
QC_Day_2010073_aid0001,aid0001,2010-03-14,148397,19387834,1672052,20.0,1743974,3810456,157,,19115,140201,,
QC_Day_2010081_aid0001,aid0001,2010-03-22,476850,19387834,1269111,12.0,1389818,4324374,214,,39597,32109,,
QC_Day_2010089_aid0001,aid0001,2010-03-30,1167039,19387834,1490879,41.0,1530801,3775505,415,,23552,93432,,
QC_Day_2010097_aid0001,aid0001,2010-04-07,467186,19387834,2430490,8.0,1547799,3066542,759,,31757,55499,,
QC_Day_2010105_aid0001,aid0001,2010-04-15,223187,19387834,1951461,273.0,1972919,3644290,354,,11109,23761,,
QC_Day_2010113_aid0001,aid0001,2010-04-23,218254,19387834,3659477,198.0,1556883,1976354,2169,,6014,3188,,
QC_Day_2010121_aid0001,aid0001,2010-05-01,76300,19387834,3754239,159.0,965654,1888682,1161,,12779,2028,1.0,
QC_Day_2010129_aid0001,aid0001,2010-05-09,87163,19387834,4158427,365.0,1336041,1481104,981,,11086,2995,,
QC_Day_2010137_aid0001,aid0001,2010-05-17,500003,19387834,3240818,620.0,1820088,2198763,1658,1.0,14446,14315,1.0,
QC_Day_2010145_aid0001,aid0001,2010-05-25,425269,19387834,3838929,3415.0,1429273,1685008,5714,13.0,1716,3234,,1.0
QC_Day_2010153_aid0001,aid0001,2010-06-02,58563,19387834,3735145,1752.0,1178836,1913572,3953,,708,3441,2.0,
QC_Day_2010161_aid0001,aid0001,2010-06-10,84735,19387834,4182028,3055.0,1079325,1478245,5595,2.0,431,1858,1.0,
QC_Day_2010169_aid0001,aid0001,2010-06-18,159380,19387834,4059590,2503.0,1184351,1563854,6016,1.0,1011,2078,,
QC_Day_2010177_aid0001,aid0001,2010-06-26,108759,19387834,3859223,1850.0,1350076,1826143,5132,15.0,10222,1852,1.0,4.0
QC_Day_2010185_aid0001,aid0001,2010-07-04,256823,19387834,3488069,974.0,1540068,2047908,3351,6.0,6032,5459,,
QC_Day_2010193_aid0001,aid0001,2010-07-12,92797,19387834,4203752,1379.0,1266544,1432127,5197,41.0,922,1760,1.0,
QC_Day_2010201_aid0001,aid0001,2010-07-20,182614,19387834,4138642,905.0,1365030,1501319,6073,1.0,15478,3631,7.0,2.0
QC_Day_2010209_aid0001,aid0001,2010-07-28,119527,19387834,4310415,699.0,1173396,1338718,5146,4.0,4408,7666,20.0,
QC_Day_2010217_aid0001,aid0001,2010-08-05,101952,19387834,4904912,837.0,938275,762485,2991,9.0,1899,2253,,
QC_Day_2010225_aid0001,aid0001,2010-08-13,88507,19387834,4231090,577.0,994910,1403643,4341,3.0,2805,2523,,5.0
QC_Day_2010233_aid0001,aid0001,2010-08-21,149025,19387834,3887668,1133.0,1273315,1714218,7143,24.0,2704,10931,4.0,6.0
QC_Day_2010241_aid0001,aid0001,2010-08-29,159122,19387834,3853522,292.0,1483731,1777512,6193,3.0,6914,3302,5.0,
QC_Day_2010249_aid0001,aid0001,2010-09-06,78460,19387834,3135363,126.0,1609973,2484817,3571,,1451,16381,,
QC_Day_2010257_aid0001,aid0001,2010-09-14,173978,19387834,4057082,419.0,1084793,1553573,3950,,2475,1937,,
QC_Day_2010265_aid0001,aid0001,2010-09-22,174433,19387834,2571775,1057.0,1693434,3052869,7287,,17926,12636,,
QC_Day_2010273_aid0001,aid0001,2010-09-30,62676,19387834,1889487,120.0,1370916,3747790,2164,,22659,9092,11.0,
QC_Day_2010281_aid0001,aid0001,2010-10-08,1031937,19387834,1766396,41.0,1593316,3592745,1586,,59987,57282,,
QC_Day_2010289_aid0001,aid0001,2010-10-16,164361,19387834,1855348,335.0,1158689,3787679,2904,,28047,3053,,
QC_Day_2010297_aid0001,aid0001,2010-10-24,80746,19387834,1805812,13.0,1722573,3800667,986,,20093,34396,,
QC_Day_2010305_aid0001,aid0001,2010-11-01,110067,19387834,826947,9.0,1482994,4804276,510,,4190,6357,,
QC_Day_2010313_aid0001,aid0001,2010-11-09,503224,19387834,601513,9.0,1865889,4713284,454,,54849,187545,4.0,
QC_Day_2010321_aid0001,aid0001,2010-11-17,433582,19387834,432444,1.0,1632620,5096246,163,,37630,67397,,
QC_Day_2010329_aid0001,aid0001,2010-11-25,836735,19387834,582259,2.0,1586596,4794670,131,,47467,111684,,
QC_Day_2010337_aid0001,aid0001,2010-12-03,362241,19387834,941014,1.0,2024384,4333575,116,,65692,227498,,
QC_Day_2010345_aid0001,aid0001,2010-12-11,532123,19387834,890289,2.0,1579414,4556887,136,,52395,151949,1.0,
QC_Day_2010353_aid0001,aid0001,2010-12-19,1318936,19387834,953877,5.0,613568,4542964,218,,41124,26621,2.0,
QC_Day_2010361_aid0001,aid0001,2010-12-27,1308067,19387834,630397,6.0,729968,4654930,204,,92150,205025,8.0,
QC_Day_2011001_aid0001,aid0001,2011-01-01,908744,19387834,842821,6.0,1540038,3844533,149,,36810,654047,4.0,
QC_Day_2011009_aid0001,aid0001,2011-01-09,2030565,19387834,824696,,974052,3588298,41,,49318,501995,,
QC_Day_2011017_aid0001,aid0001,2011-01-17,752185,19387834,800815,4.0,1287021,4663901,85,,22378,119779,,
QC_Day_2011025_aid0001,aid0001,2011-01-25,139387,19387834,1438861,1.0,1354835,4076390,154,,31073,114450,,
QC_Day_2011033_aid0001,aid0001,2011-02-02,1295815,19387834,1170056,1.0,1629653,3283151,105,,83702,622919,,
QC_Day_2011041_aid0001,aid0001,2011-02-10,1094015,19387834,575068,,1883008,3956024,65,,50359,638752,,
QC_Day_2011049_aid0001,aid0001,2011-02-18,1735609,19387834,1106417,,1295119,3378563,79,,43059,386486,,
QC_Day_2011057_aid0001,aid0001,2011-02-26,2543989,19387834,1332630,6.0,802223,2907305,115,,25298,238718,,
QC_Day_2011065_aid0001,aid0001,2011-03-06,2544132,19387834,1284263,4.0,934680,3141290,139,15.0,20148,138873,5.0,
QC_Day_2011073_aid0001,aid0001,2011-03-14,1750004,19387834,1008382,4.0,1605266,3544562,127,1.0,62482,277487,2.0,
QC_Day_2011081_aid0001,aid0001,2011-03-22,596293,19387834,2997929,1.0,1208679,2603254,39,,20822,10114,,
QC_Day_2011089_aid0001,aid0001,2011-03-30,1597077,19387834,2376688,2.0,1021816,2805381,148,,25395,54751,5.0,
QC_Day_2011097_aid0001,aid0001,2011-04-07,393818,19387834,3384191,47.0,1401825,2228789,266,,31590,12842,,
QC_Day_2011105_aid0001,aid0001,2011-04-15,120119,19387834,3453871,111.0,1434797,2177512,567,,7389,2172,,
QC_Day_2011113_aid0001,aid0001,2011-04-23,45559,19387834,3626195,9.0,1313039,1994058,104,,1686,8862,,
QC_Day_2011121_aid0001,aid0001,2011-05-01,186289,19387834,3637721,411.0,1451163,1971435,1437,,8125,4131,5.0,
QC_Day_2011129_aid0001,aid0001,2011-05-09,151303,19387834,4506357,437.0,890294,1109288,4097,,2115,2385,26.0,
QC_Day_2011137_aid0001,aid0001,2011-05-17,101505,19387834,3979476,1013.0,1410583,1646116,4219,2.0,1374,2127,,
QC_Day_2011145_aid0001,aid0001,2011-05-25,104581,19387834,4742673,2388.0,901048,875860,4172,,373,2338,,
QC_Day_2011153_aid0001,aid0001,2011-06-02,130709,19387834,4089217,711.0,1098815,1506158,2434,9.0,127,2923,1.0,
QC_Day_2011161_aid0001,aid0001,2011-06-10,112637,19387834,4574913,1417.0,927322,1073334,2907,,813,2768,2.0,
QC_Day_2011169_aid0001,aid0001,2011-06-18,115502,19387834,4883680,7.0,841933,743645,517,,183,1576,,
QC_Day_2011177_aid0001,aid0001,2011-06-26,93201,19387834,3980193,6.0,1377024,1656136,140,,328,2134,,
QC_Day_2011185_aid0001,aid0001,2011-07-04,267757,19387834,3948336,268.0,1074390,1640237,3810,1.0,616,3282,,
QC_Day_2011193_aid0001,aid0001,2011-07-12,222966,19387834,3269805,130.0,1022332,2250986,606,1.0,578,2536,,
QC_Day_2011201_aid0001,aid0001,2011-07-20,84879,19387834,4829782,113.0,1015006,802746,1377,,414,2471,,
QC_Day_2011209_aid0001,aid0001,2011-07-28,60738,19387834,4664888,67.0,877937,961947,550,,251,1525,,4.0
QC_Day_2011217_aid0001,aid0001,2011-08-05,114293,19387834,4327490,28.0,1178728,1259301,251,,372,3836,1.0,
QC_Day_2011225_aid0001,aid0001,2011-08-13,74376,19387834,4395712,703.0,1031919,1242078,717,1.0,372,2608,,
QC_Day_2011233_aid0001,aid0001,2011-08-21,59503,19387834,4012542,130.0,872661,1618177,181,,695,2878,,
QC_Day_2011241_aid0001,aid0001,2011-08-29,90571,19387834,3077249,31.0,1135586,2557548,907,,1390,2733,,
QC_Day_2011249_aid0001,aid0001,2011-09-06,80631,19387834,4087075,220.0,828488,1546596,1472,,3924,1943,13.0,
QC_Day_2011257_aid0001,aid0001,2011-09-14,54160,19387834,1855636,15.0,599074,3781869,446,,4864,1983,,
QC_Day_2011265_aid0001,aid0001,2011-09-22,54822,19387834,2693130,43.0,716440,2943752,847,,221,1919,3.0,
QC_Day_2011273_aid0001,aid0001,2011-09-30,168054,19387834,1881978,135.0,1147468,3721136,1487,,1961,8024,,
QC_Day_2011281_aid0001,aid0001,2011-10-08,44583,19387834,1435548,1.0,1393387,4185758,777,,5111,21697,,
QC_Day_2011289_aid0001,aid0001,2011-10-16,163021,19387834,1240987,60.0,1408702,4330970,431,,9801,44519,,
QC_Day_2011297_aid0001,aid0001,2011-10-24,254775,19387834,1441690,,1823251,3926386,193,,24369,140804,,
QC_Day_2011305_aid0001,aid0001,2011-11-01,95078,19387834,738522,13.0,1796427,4800853,384,,62713,88500,25.0,
QC_Day_2011313_aid0001,aid0001,2011-11-09,306673,19387834,543076,17.0,1423741,4608960,355,,76889,347484,,
QC_Day_2011321_aid0001,aid0001,2011-11-17,613254,19387834,784707,93.0,1585203,4557398,510,,68693,184364,,
QC_Day_2011329_aid0001,aid0001,2011-11-25,87482,19387834,520716,,1607107,5105974,20,,24945,10547,,
QC_Day_2011337_aid0001,aid0001,2011-12-03,441446,19387834,1029416,4.0,1468810,4258914,92,,29010,277230,,
QC_Day_2011345_aid0001,aid0001,2011-12-11,515985,19387834,923763,1.0,1653915,4506268,90,,36665,162926,,
QC_Day_2011353_aid0001,aid0001,2011-12-19,774653,19387834,493058,,1418732,5060095,57,,26393,35236,,
QC_Day_2011361_aid0001,aid0001,2011-12-27,573690,19387834,711492,,1413037,4707720,36,,44727,166697,,
QC_Day_2012001_aid0001,aid0001,2012-01-01,339057,19387834,886091,149.0,1616586,4414452,13389,,36478,277367,927.0,
QC_Day_2012009_aid0001,aid0001,2012-01-09,453499,19387834,1138718,15.0,1431685,4061289,16185,,32664,188820,15.0,
QC_Day_2012017_aid0001,aid0001,2012-01-17,879461,19387834,721336,118.0,1552264,4313378,9672,,48932,507756,405.0,
QC_Day_2012025_aid0001,aid0001,2012-01-25,2231314,19387834,717662,4.0,759219,4141127,1123,,45479,261686,37.0,
QC_Day_2012033_aid0001,aid0001,2012-02-02,174011,19387834,823510,23.0,1358709,4700320,132917,,17050,6375,,
QC_Day_2012041_aid0001,aid0001,2012-02-10,96721,19387834,447101,51.0,1658501,5101017,95826,,11004,23825,223.0,
QC_Day_2012049_aid0001,aid0001,2012-02-18,812807,19387834,734176,632.0,1460664,4334119,25107,,44624,343174,4255.0,
QC_Day_2012057_aid0001,aid0001,2012-02-26,2525505,19387834,828161,,1342194,3458848,36,,34334,208432,4.0,
